date,state,district,pincode,demo_age_5_17,demo_age_17
2025-01-09,Maharashtra,Pune,412403,2,8
2025-01-09,Maharashtra,Pune,412405,0,3
2025-01-09,Maharashtra,Pune,412409,3,8
2025-01-09,Maharashtra,Pune,413103,0,3
2025-01-09,Maharashtra,Pune,413104,0,7
2025-02-09,Maharashtra,Pune,411005,0,3
2025-02-09,Maharashtra,Pune,411008,0,3
2025-02-09,Maharashtra,Pune,411009,1,11
2025-02-09,Maharashtra,Pune,411011,0,17
2025-02-09,Maharashtra,Pune,411013,0,16
2025-02-09,Maharashtra,Pune,411018,4,24
2025-02-09,Maharashtra,Pune,411028,4,35
2025-02-09,Maharashtra,Pune,411031,1,4
2025-02-09,Maharashtra,Pune,411038,4,21
2025-02-09,Maharashtra,Pune,411062,8,35
2025-02-09,Maharashtra,Pune,412101,3,29
2025-02-09,Maharashtra,Pune,412103,0,2
2025-02-09,Maharashtra,Pune,412106,2,6
2025-02-09,Maharashtra,Pune,412107,0,1
2025-02-09,Maharashtra,Pune,412108,0,8
2025-02-09,Maharashtra,Pune,412201,0,5
2025-02-09,Maharashtra,Pune,412202,2,9
2025-02-09,Maharashtra,Pune,412205,0,6
2025-02-09,Maharashtra,Pune,412207,5,44
2025-02-09,Maharashtra,Pune,412208,3,9
2025-02-09,Maharashtra,Pune,412211,2,9
2025-02-09,Maharashtra,Pune,412218,1,5
2025-02-09,Maharashtra,Pune,412219,0,11
2025-02-09,Maharashtra,Pune,412301,1,6
2025-02-09,Maharashtra,Pune,412404,0,15
2025-02-09,Maharashtra,Pune,413105,2,11
2025-02-09,Maharashtra,Pune,413106,2,18
2025-04-09,Maharashtra,Pune,410301,1,0
2025-04-09,Maharashtra,Pune,410405,0,15
2025-04-09,Maharashtra,Pune,410506,0,16
2025-04-09,Maharashtra,Pune,410507,1,10
2025-04-09,Maharashtra,Pune,410512,0,3
2025-04-09,Maharashtra,Pune,410513,0,2
2025-04-09,Maharashtra,Pune,411003,4,5
2025-04-09,Maharashtra,Pune,411006,6,25
2025-04-09,Maharashtra,Pune,411009,0,9
2025-04-09,Maharashtra,Pune,411037,2,29
2025-04-09,Maharashtra,Pune,411038,3,25
2025-04-09,Maharashtra,Pune,411044,0,23
2025-04-09,Maharashtra,Pune,412106,1,9
2025-04-09,Maharashtra,Pune,412108,1,6
2025-04-09,Maharashtra,Pune,412109,1,13
2025-04-09,Maharashtra,Pune,412114,3,10
2025-04-09,Maharashtra,Pune,412206,2,10
2025-04-09,Maharashtra,Pune,412208,1,13
2025-04-09,Maharashtra,Pune,412212,5,28
2025-04-09,Maharashtra,Pune,412213,0,7
2025-04-09,Maharashtra,Pune,412218,0,7
2025-04-09,Maharashtra,Pune,412304,0,2
2025-04-09,Maharashtra,Pune,412305,1,0
2025-04-09,Maharashtra,Pune,412306,0,3
2025-04-09,Maharashtra,Pune,412312,1,0
2025-04-09,Maharashtra,Pune,412403,0,2
2025-04-09,Maharashtra,Pune,413103,1,8
2025-03-09,Maharashtra,Pune,410501,8,35
2025-03-09,Maharashtra,Pune,410505,1,21
2025-03-09,Maharashtra,Pune,410506,3,15
2025-03-09,Maharashtra,Pune,410507,0,14
2025-03-09,Maharashtra,Pune,411001,4,27
2025-03-09,Maharashtra,Pune,411005,0,3
2025-03-09,Maharashtra,Pune,411011,0,12
2025-03-09,Maharashtra,Pune,411020,1,13
2025-03-09,Maharashtra,Pune,411022,0,1
2025-03-09,Maharashtra,Pune,411023,1,9
2025-03-09,Maharashtra,Pune,411024,2,9
2025-03-09,Maharashtra,Pune,411025,0,1
2025-03-09,Maharashtra,Pune,411027,1,19
2025-03-09,Maharashtra,Pune,411030,2,19
2025-03-09,Maharashtra,Pune,411044,0,22
2025-03-09,Maharashtra,Pune,411048,8,47
2025-03-09,Maharashtra,Pune,411062,3,34
2025-03-09,Maharashtra,Pune,412102,0,6
2025-03-09,Maharashtra,Pune,412104,0,2
2025-03-09,Maharashtra,Pune,412105,8,54
2025-03-09,Maharashtra,Pune,412106,1,6
2025-03-09,Maharashtra,Pune,412110,0,7
2025-03-09,Maharashtra,Pune,412202,0,14
2025-03-09,Maharashtra,Pune,412204,1,2
2025-03-09,Maharashtra,Pune,412218,1,8
2025-03-09,Maharashtra,Pune,412219,2,8
2025-03-09,Maharashtra,Pune,412220,0,2
2025-03-09,Maharashtra,Pune,412306,0,8
2025-03-09,Maharashtra,Pune,412402,1,5
2025-03-09,Maharashtra,Pune,412405,0,2
2025-03-09,Maharashtra,Pune,412412,0,9
2025-03-09,Maharashtra,Pune,413105,0,3
2025-03-09,Maharashtra,Pune,413106,0,19
2025-03-09,Maharashtra,Pune,413115,3,4
2025-06-09,Maharashtra,Pune,410504,0,3
2025-06-09,Maharashtra,Pune,411002,0,4
2025-06-09,Maharashtra,Pune,411009,0,2
2025-06-09,Maharashtra,Pune,411018,0,6
2025-06-09,Maharashtra,Pune,411032,0,4
2025-06-09,Maharashtra,Pune,411039,3,26
2025-06-09,Maharashtra,Pune,411043,0,3
2025-06-09,Maharashtra,Pune,411045,1,10
2025-06-09,Maharashtra,Pune,411046,2,16
2025-06-09,Maharashtra,Pune,411058,0,7
2025-06-09,Maharashtra,Pune,411061,0,4
2025-06-09,Maharashtra,Pune,412105,5,37
2025-06-09,Maharashtra,Pune,412106,1,2
2025-06-09,Maharashtra,Pune,412201,1,4
2025-06-09,Maharashtra,Pune,412205,1,5
2025-06-09,Maharashtra,Pune,412210,1,14
2025-06-09,Maharashtra,Pune,412216,0,1
2025-06-09,Maharashtra,Pune,412403,0,1
2025-06-09,Maharashtra,Pune,412404,0,1
2025-06-09,Maharashtra,Pune,412405,0,2
2025-06-09,Maharashtra,Pune,413102,3,24
2025-06-09,Maharashtra,Pune,413114,0,6
2025-06-09,Maharashtra,Pune,413115,1,1
2025-06-09,Maharashtra,Pune,413130,0,4
2025-05-09,Maharashtra,Pune,410502,1,5
2025-05-09,Maharashtra,Pune,410503,1,6
2025-05-09,Maharashtra,Pune,410513,0,1
2025-05-09,Maharashtra,Pune,411002,4,4
2025-05-09,Maharashtra,Pune,411032,1,2
2025-05-09,Maharashtra,Pune,411037,2,12
2025-05-09,Maharashtra,Pune,411039,1,8
2025-05-09,Maharashtra,Pune,411043,1,10
2025-05-09,Maharashtra,Pune,411061,0,2
2025-05-09,Maharashtra,Pune,412106,2,4
2025-05-09,Maharashtra,Pune,412206,0,2
2025-05-09,Maharashtra,Pune,412218,0,5
2025-05-09,Maharashtra,Pune,412409,0,3
2025-05-09,Maharashtra,Pune,413110,1,0
2025-05-09,Maharashtra,Pune,413114,1,4
2025-05-09,Maharashtra,Pune,413130,0,5
2025-07-09,Maharashtra,Pune,410503,0,5
2025-07-09,Maharashtra,Pune,410505,0,1
2025-07-09,Maharashtra,Pune,410507,2,7
2025-07-09,Maharashtra,Pune,411006,2,11
2025-07-09,Maharashtra,Pune,411012,0,2
2025-07-09,Maharashtra,Pune,411016,0,1
2025-07-09,Maharashtra,Pune,411019,0,6
2025-07-09,Maharashtra,Pune,411028,2,18
2025-07-09,Maharashtra,Pune,411038,0,7
2025-07-09,Maharashtra,Pune,411039,2,3
2025-07-09,Maharashtra,Pune,411042,0,5
2025-07-09,Maharashtra,Pune,411047,0,4
2025-07-09,Maharashtra,Pune,411057,1,17
2025-07-09,Maharashtra,Pune,411061,1,3
2025-07-09,Maharashtra,Pune,411068,0,2
2025-07-09,Maharashtra,Pune,412101,1,8
2025-07-09,Maharashtra,Pune,412115,0,4
2025-07-09,Maharashtra,Pune,412201,0,2
2025-07-09,Maharashtra,Pune,412208,1,3
2025-07-09,Maharashtra,Pune,412211,0,3
2025-07-09,Maharashtra,Pune,412406,0,2
2025-07-09,Maharashtra,Pune,412409,0,1
2025-07-09,Maharashtra,Pune,412410,0,1
2025-07-09,Maharashtra,Pune,413102,0,6
2025-07-09,Maharashtra,Pune,413132,0,1
2025-08-09,Maharashtra,Pune,410506,2,21
2025-08-09,Maharashtra,Pune,410511,0,2
2025-08-09,Maharashtra,Pune,411001,4,24
2025-08-09,Maharashtra,Pune,411002,3,10
2025-08-09,Maharashtra,Pune,411003,0,12
2025-08-09,Maharashtra,Pune,411006,7,32
2025-08-09,Maharashtra,Pune,411007,2,14
2025-08-09,Maharashtra,Pune,411008,0,4
2025-08-09,Maharashtra,Pune,411014,6,57
2025-08-09,Maharashtra,Pune,411017,6,51
2025-08-09,Maharashtra,Pune,411024,0,8
2025-08-09,Maharashtra,Pune,411026,1,8
2025-08-09,Maharashtra,Pune,411039,2,27
2025-08-09,Maharashtra,Pune,411041,1,50
2025-08-09,Maharashtra,Pune,411042,3,17
2025-08-09,Maharashtra,Pune,411048,6,51
2025-08-09,Maharashtra,Pune,411068,0,3
2025-08-09,Maharashtra,Pune,412103,0,8
2025-08-09,Maharashtra,Pune,412108,0,6
2025-08-09,Maharashtra,Pune,412110,1,7
2025-08-09,Maharashtra,Pune,412114,3,20
2025-08-09,Maharashtra,Pune,412204,0,3
2025-08-09,Maharashtra,Pune,412213,2,15
2025-08-09,Maharashtra,Pune,412216,1,16
2025-08-09,Maharashtra,Pune,412411,1,17
2025-08-09,Maharashtra,Pune,413103,0,12
2025-08-09,Maharashtra,Pune,413105,1,10
2025-08-09,Maharashtra,Pune,413110,1,14
2025-08-09,Maharashtra,Pune,413114,1,16
2025-09-09,Maharashtra,Pune,410403,0,2
2025-09-09,Maharashtra,Pune,410501,11,47
2025-09-09,Maharashtra,Pune,410507,1,10
2025-09-09,Maharashtra,Pune,410510,0,1
2025-09-09,Maharashtra,Pune,410516,1,4
2025-09-09,Maharashtra,Pune,411002,5,16
2025-09-09,Maharashtra,Pune,411004,1,10
2025-09-09,Maharashtra,Pune,411020,1,10
2025-09-09,Maharashtra,Pune,411024,0,2
2025-09-09,Maharashtra,Pune,411027,5,27
2025-09-09,Maharashtra,Pune,411033,6,65
2025-09-09,Maharashtra,Pune,411044,2,29
2025-09-09,Maharashtra,Pune,411048,12,60
2025-09-09,Maharashtra,Pune,411057,4,35
2025-09-09,Maharashtra,Pune,411067,0,2
2025-09-09,Maharashtra,Pune,411068,0,2
2025-09-09,Maharashtra,Pune,412102,0,5
2025-09-09,Maharashtra,Pune,412108,0,6
2025-09-09,Maharashtra,Pune,412203,3,11
2025-09-09,Maharashtra,Pune,412206,1,11
2025-09-09,Maharashtra,Pune,412210,6,19
2025-09-09,Maharashtra,Pune,412214,0,16
2025-09-09,Maharashtra,Pune,412301,2,3
2025-09-09,Maharashtra,Pune,412304,0,3
2025-09-09,Maharashtra,Pune,412306,0,1
2025-09-09,Maharashtra,Pune,412403,1,2
2025-09-09,Maharashtra,Pune,412408,3,5
2025-09-09,Maharashtra,Pune,412409,2,13
2025-09-09,Maharashtra,Pune,413104,0,17
2025-09-09,Maharashtra,Pune,413115,1,0
2025-09-09,Maharashtra,Pune,413132,0,5
2025-09-09,Maharashtra,Pune,413211,0,1
2025-10-09,Maharashtra,Pune,410401,1,18
2025-10-09,Maharashtra,Pune,410507,3,12
2025-10-09,Maharashtra,Pune,410513,0,1
2025-10-09,Maharashtra,Pune,411003,0,11
2025-10-09,Maharashtra,Pune,411004,0,7
2025-10-09,Maharashtra,Pune,411011,4,9
2025-10-09,Maharashtra,Pune,411012,0,6
2025-10-09,Maharashtra,Pune,411025,0,1
2025-10-09,Maharashtra,Pune,411026,0,9
2025-10-09,Maharashtra,Pune,411036,0,21
2025-10-09,Maharashtra,Pune,411043,5,17
2025-10-09,Maharashtra,Pune,411044,1,27
2025-10-09,Maharashtra,Pune,411052,3,15
2025-10-09,Maharashtra,Pune,411060,2,33
2025-10-09,Maharashtra,Pune,411067,0,1
2025-10-09,Maharashtra,Pune,412201,1,11
2025-10-09,Maharashtra,Pune,412203,1,7
2025-10-09,Maharashtra,Pune,412206,0,16
2025-10-09,Maharashtra,Pune,412209,1,9
2025-10-09,Maharashtra,Pune,412212,0,1
2025-10-09,Maharashtra,Pune,412215,1,1
2025-10-09,Maharashtra,Pune,412312,0,2
2025-10-09,Maharashtra,Pune,412405,1,0
2025-10-09,Maharashtra,Pune,412410,1,4
2025-10-09,Maharashtra,Pune,412412,3,7
2025-10-09,Maharashtra,Pune,413132,0,7
2025-10-09,Maharashtra,Pune,413133,2,5
2025-11-09,Maharashtra,Pune,410406,0,2
2025-11-09,Maharashtra,Pune,410506,4,9
2025-11-09,Maharashtra,Pune,410509,1,8
2025-11-09,Maharashtra,Pune,410512,0,4
2025-11-09,Maharashtra,Pune,411004,1,11
2025-11-09,Maharashtra,Pune,411006,2,26
2025-11-09,Maharashtra,Pune,411009,3,13
2025-11-09,Maharashtra,Pune,411023,1,22
2025-11-09,Maharashtra,Pune,411024,2,4
2025-11-09,Maharashtra,Pune,411025,0,2
2025-11-09,Maharashtra,Pune,411026,6,9
2025-11-09,Maharashtra,Pune,411031,2,3
2025-11-09,Maharashtra,Pune,411035,1,4
2025-11-09,Maharashtra,Pune,411044,3,26
2025-11-09,Maharashtra,Pune,411046,3,30
2025-11-09,Maharashtra,Pune,411048,16,62
2025-11-09,Maharashtra,Pune,411051,0,12
2025-11-09,Maharashtra,Pune,411058,2,18
2025-11-09,Maharashtra,Pune,411062,14,41
2025-11-09,Maharashtra,Pune,412103,0,1
2025-11-09,Maharashtra,Pune,412105,6,46
2025-11-09,Maharashtra,Pune,412202,2,13
2025-11-09,Maharashtra,Pune,412205,1,11
2025-11-09,Maharashtra,Pune,412208,0,25
2025-11-09,Maharashtra,Pune,412214,2,8
2025-11-09,Maharashtra,Pune,412408,0,1
2025-11-09,Maharashtra,Pune,412411,0,8
2025-11-09,Maharashtra,Pune,413102,4,38
2025-11-09,Maharashtra,Pune,413130,3,15
2025-11-09,Maharashtra,Pune,413132,0,5
2025-12-09,Maharashtra,Pune,410502,5,29
2025-12-09,Maharashtra,Pune,410504,4,23
2025-12-09,Maharashtra,Pune,410505,2,28
2025-12-09,Maharashtra,Pune,410512,1,2
2025-12-09,Maharashtra,Pune,411003,1,9
2025-12-09,Maharashtra,Pune,411006,3,31
2025-12-09,Maharashtra,Pune,411008,0,3
2025-12-09,Maharashtra,Pune,411011,3,4
2025-12-09,Maharashtra,Pune,411013,0,12
2025-12-09,Maharashtra,Pune,411018,1,21
2025-12-09,Maharashtra,Pune,411022,0,1
2025-12-09,Maharashtra,Pune,411023,3,14
2025-12-09,Maharashtra,Pune,411024,0,8
2025-12-09,Maharashtra,Pune,411027,0,32
2025-12-09,Maharashtra,Pune,411028,1,31
2025-12-09,Maharashtra,Pune,411031,1,2
2025-12-09,Maharashtra,Pune,411035,1,2
2025-12-09,Maharashtra,Pune,411041,7,45
2025-12-09,Maharashtra,Pune,411042,6,21
2025-12-09,Maharashtra,Pune,411043,1,22
2025-12-09,Maharashtra,Pune,411044,1,16
2025-12-09,Maharashtra,Pune,411047,3,11
2025-12-09,Maharashtra,Pune,411057,4,35
2025-12-09,Maharashtra,Pune,412103,0,2
2025-12-09,Maharashtra,Pune,412105,6,55
2025-12-09,Maharashtra,Pune,412106,2,8
2025-12-09,Maharashtra,Pune,412114,4,13
2025-12-09,Maharashtra,Pune,412115,2,22
2025-12-09,Maharashtra,Pune,412205,2,7
2025-12-09,Maharashtra,Pune,412210,2,25
2025-12-09,Maharashtra,Pune,412213,1,6
2025-12-09,Maharashtra,Pune,412216,1,8
2025-12-09,Maharashtra,Pune,412220,1,6
2025-12-09,Maharashtra,Pune,412404,1,9
2025-12-09,Maharashtra,Pune,412409,2,11
2025-12-09,Maharashtra,Pune,413104,0,16
2025-12-09,Maharashtra,Pune,413105,0,4
2025-12-09,Maharashtra,Pune,413106,2,16
2025-12-09,Maharashtra,Pune,413114,1,20
2025-12-09,Maharashtra,Pune,413116,0,1
2025-12-09,Maharashtra,Pune,413120,2,13
2025-12-09,Maharashtra,Pune,413132,0,13
,Maharashtra,Pune,410501,3,14
,Maharashtra,Pune,410507,0,8
,Maharashtra,Pune,410515,0,1
,Maharashtra,Pune,411006,0,6
,Maharashtra,Pune,411007,0,5
,Maharashtra,Pune,410301,0,1
,Maharashtra,Pune,410506,1,11
,Maharashtra,Pune,411002,2,10
,Maharashtra,Pune,411005,0,3
,Maharashtra,Pune,411031,0,5
,Maharashtra,Pune,411034,1,1
,Maharashtra,Pune,411037,4,16
,Maharashtra,Pune,411038,4,19
,Maharashtra,Pune,411047,1,16
,Maharashtra,Pune,411068,1,3
,Maharashtra,Pune,411071,0,2
,Maharashtra,Pune,411073,0,1
,Maharashtra,Pune,412110,0,2
,Maharashtra,Pune,412202,0,1
,Maharashtra,Pune,412213,0,5
,Maharashtra,Pune,412215,0,5
,Maharashtra,Pune,412219,0,1
,Maharashtra,Pune,412306,0,4
,Maharashtra,Pune,412401,0,1
,Maharashtra,Pune,410505,5,24
,Maharashtra,Pune,410507,3,9
,Maharashtra,Pune,410513,1,4
,Maharashtra,Pune,410515,2,2
,Maharashtra,Pune,411001,1,18
,Maharashtra,Pune,411002,4,14
,Maharashtra,Pune,411004,0,9
,Maharashtra,Pune,411006,4,33
,Maharashtra,Pune,411009,1,22
,Maharashtra,Pune,411013,0,12
,Maharashtra,Pune,411020,1,9
,Maharashtra,Pune,411025,0,2
,Maharashtra,Pune,411034,1,2
,Maharashtra,Pune,411045,2,23
,Maharashtra,Pune,411047,1,17
,Maharashtra,Pune,411062,11,36
,Maharashtra,Pune,412103,0,6
,Maharashtra,Pune,412205,0,24
,Maharashtra,Pune,412209,3,7
,Maharashtra,Pune,412212,0,3
,Maharashtra,Pune,412214,4,3
,Maharashtra,Pune,412401,0,3
,Maharashtra,Pune,412406,0,5
,Maharashtra,Pune,412411,0,5
,Maharashtra,Pune,413106,3,15
,Maharashtra,Pune,413133,2,2
,Maharashtra,Pune,411012,0,1
,Maharashtra,Pune,411017,3,7
,Maharashtra,Pune,411020,0,2
,Maharashtra,Pune,411025,0,2
,Maharashtra,Pune,411041,6,22
,Maharashtra,Pune,411045,0,16
,Maharashtra,Pune,411047,0,3
,Maharashtra,Pune,411057,6,32
,Maharashtra,Pune,411061,1,6
,Maharashtra,Pune,411062,7,12
,Maharashtra,Pune,412108,0,1
,Maharashtra,Pune,412109,1,2
,Maharashtra,Pune,412205,0,4
,Maharashtra,Pune,412218,3,3
,Maharashtra,Pune,412304,0,1
,Maharashtra,Pune,412412,0,2
,Maharashtra,Pune,413104,2,0
,Maharashtra,Pune,413114,0,4
,Maharashtra,Pune,413801,0,1
,Maharashtra,Pune,410504,1,16
,Maharashtra,Pune,410509,0,2
,Maharashtra,Pune,410510,0,1
,Maharashtra,Pune,411003,0,4
,Maharashtra,Pune,411006,1,18
,Maharashtra,Pune,411011,1,18
,Maharashtra,Pune,411013,1,10
,Maharashtra,Pune,411014,4,40
,Maharashtra,Pune,411015,4,25
,Maharashtra,Pune,411020,2,6
,Maharashtra,Pune,411024,0,7
,Maharashtra,Pune,411025,0,1
,Maharashtra,Pune,411026,1,5
,Maharashtra,Pune,411036,0,20
,Maharashtra,Pune,411042,3,23
,Maharashtra,Pune,411062,7,55
,Maharashtra,Pune,412102,0,6
,Maharashtra,Pune,412103,0,5
,Maharashtra,Pune,412105,0,35
,Maharashtra,Pune,410506,2,25
,Maharashtra,Pune,410509,1,2
,Maharashtra,Pune,410510,0,1
,Maharashtra,Pune,410513,1,5
,Maharashtra,Pune,411006,4,16
,Maharashtra,Pune,411014,11,41
,Maharashtra,Pune,411016,4,15
,Maharashtra,Pune,411030,0,27
,Maharashtra,Pune,411032,3,10
,Maharashtra,Pune,411034,0,1
,Maharashtra,Pune,411041,3,44
,Maharashtra,Pune,411042,4,28
,Maharashtra,Pune,411045,2,21
,Maharashtra,Pune,411057,2,33
,Maharashtra,Pune,411062,6,33
,Maharashtra,Pune,412108,1,13
,Maharashtra,Pune,412109,0,7
,Maharashtra,Pune,412201,1,19
,Maharashtra,Pune,412206,1,14
,Maharashtra,Pune,412209,4,14
,Maharashtra,Pune,412212,1,6
,Maharashtra,Pune,412213,1,7
,Maharashtra,Pune,412304,0,3
,Maharashtra,Pune,412308,2,30
,Maharashtra,Pune,412406,1,1
,Maharashtra,Pune,412411,3,7
,Maharashtra,Pune,413102,8,39
,Maharashtra,Pune,413105,0,4
,Maharashtra,Pune,413132,0,3
,Maharashtra,Pune,413133,0,7
,Maharashtra,Pune,412209,2,9
,Maharashtra,Pune,412215,0,4
,Maharashtra,Pune,412216,2,10
,Maharashtra,Pune,412301,0,1
,Maharashtra,Pune,412304,2,3
,Maharashtra,Pune,412405,0,4
,Maharashtra,Pune,412411,1,9
,Maharashtra,Pune,413801,1,11
,Maharashtra,Pune,410516,1,1
,Maharashtra,Pune,411001,0,31
,Maharashtra,Pune,411004,0,4
,Maharashtra,Pune,411006,1,20
,Maharashtra,Pune,411018,1,9
,Maharashtra,Pune,411023,4,6
,Maharashtra,Pune,411033,14,48
,Maharashtra,Pune,411036,0,18
,Maharashtra,Pune,411042,4,23
,Maharashtra,Pune,411051,1,7
,Maharashtra,Pune,411060,1,13
,Maharashtra,Pune,411062,2,25
,Maharashtra,Pune,412103,0,4
,Maharashtra,Pune,412110,0,4
,Maharashtra,Pune,412201,1,9
,Maharashtra,Pune,412204,0,4
,Maharashtra,Pune,412205,1,19
,Maharashtra,Pune,412206,0,19
,Maharashtra,Pune,412212,0,6
,Maharashtra,Pune,412213,0,6
,Maharashtra,Pune,412214,1,16
,Maharashtra,Pune,412219,0,6
,Maharashtra,Pune,412303,1,6
,Maharashtra,Pune,412304,0,2
,Maharashtra,Pune,412401,0,2
,Maharashtra,Pune,412404,2,6
,Maharashtra,Pune,412408,0,3
,Maharashtra,Pune,412410,1,10
,Maharashtra,Pune,413110,1,7
,Maharashtra,Pune,413114,6,15
,Maharashtra,Pune,413115,0,4
,Maharashtra,Pune,410401,0,5
,Maharashtra,Pune,410504,2,20
,Maharashtra,Pune,410509,0,4
,Maharashtra,Pune,410401,0,9
,Maharashtra,Pune,410502,2,19
,Maharashtra,Pune,410515,1,1
,Maharashtra,Pune,411016,0,5
,Maharashtra,Pune,411030,1,12
,Maharashtra,Pune,411031,0,3
,Maharashtra,Pune,411035,0,3
,Maharashtra,Pune,411037,6,17
,Maharashtra,Pune,411045,0,18
,Maharashtra,Pune,411047,1,17
,Maharashtra,Pune,411048,9,53
,Maharashtra,Pune,411051,2,4
,Maharashtra,Pune,411062,6,33
,Maharashtra,Pune,411070,0,2
,Maharashtra,Pune,412102,1,5
,Maharashtra,Pune,412207,10,41
,Maharashtra,Pune,412210,1,13
,Maharashtra,Pune,412216,2,18
,Maharashtra,Pune,412218,0,14
,Maharashtra,Pune,412303,1,0
,Maharashtra,Pune,412401,0,5
,Maharashtra,Pune,412403,0,1
,Maharashtra,Pune,412408,0,2
,Maharashtra,Pune,412410,0,7
,Maharashtra,Pune,413104,1,4
,Maharashtra,Pune,413106,1,16
,Maharashtra,Pune,413114,0,7
,Maharashtra,Pune,413802,0,2
,Maharashtra,Pune,410401,0,5
,Maharashtra,Pune,410402,0,1
,Maharashtra,Pune,410504,5,25
,Maharashtra,Pune,410512,0,3
,Maharashtra,Pune,410513,0,3
,Maharashtra,Pune,410516,0,7
,Maharashtra,Pune,411001,3,22
,Maharashtra,Pune,411002,1,24
,Maharashtra,Pune,411004,0,8
,Maharashtra,Pune,411015,0,26
,Maharashtra,Pune,411018,2,23
,Maharashtra,Pune,411019,2,26
,Maharashtra,Pune,411020,0,5
,Maharashtra,Pune,411027,1,11
,Maharashtra,Pune,411030,3,18
,Maharashtra,Pune,411032,1,4
,Maharashtra,Pune,411033,7,58
,Maharashtra,Pune,411035,0,6
,Maharashtra,Pune,411037,3,32
,Maharashtra,Pune,411039,6,27
,Maharashtra,Pune,411043,1,15
,Maharashtra,Pune,411048,9,78
,Maharashtra,Pune,411052,2,14
,Maharashtra,Pune,411061,0,9
,Maharashtra,Pune,412101,2,28
,Maharashtra,Pune,412106,2,10
,Maharashtra,Pune,412110,0,4
,Maharashtra,Pune,412112,1,0
,Maharashtra,Pune,412114,1,8
,Maharashtra,Pune,412203,0,5
,Maharashtra,Pune,412206,3,12
,Maharashtra,Pune,412219,2,10
,Maharashtra,Pune,412308,3,29
,Maharashtra,Pune,412312,0,1
,Maharashtra,Pune,412411,0,5
,Maharashtra,Pune,413106,2,9
,Maharashtra,Pune,413802,0,1
,Maharashtra,Pune,410403,0,1
,Maharashtra,Pune,410406,0,8
,Maharashtra,Pune,410501,0,19
,Maharashtra,Pune,410507,1,11
,Maharashtra,Pune,410512,0,2
,Maharashtra,Pune,411003,0,8
,Maharashtra,Pune,411006,0,19
,Maharashtra,Pune,411011,0,17
,Maharashtra,Pune,411016,0,8
,Maharashtra,Pune,411019,0,11
,Maharashtra,Pune,411020,0,6
,Maharashtra,Pune,411021,0,12
,Maharashtra,Pune,411026,0,1
,Maharashtra,Pune,411028,1,20
,Maharashtra,Pune,411040,0,4
,Maharashtra,Pune,411042,0,17
,Maharashtra,Pune,411045,0,2
,Maharashtra,Pune,411052,0,6
,Maharashtra,Pune,411058,0,9
,Maharashtra,Pune,412106,0,28
,Maharashtra,Pune,412203,1,32
,Maharashtra,Pune,412207,0,18
,Maharashtra,Pune,412209,1,6
,Maharashtra,Pune,412213,0,18
,Maharashtra,Pune,412219,0,6
,Maharashtra,Pune,412401,0,6
,Maharashtra,Pune,412402,1,8
,Maharashtra,Pune,412405,0,3
,Maharashtra,Pune,413105,0,11
,Maharashtra,Pune,413114,0,34
,Maharashtra,Pune,413133,0,1
,Maharashtra,Pune,413802,0,5
,Maharashtra,Pune,410405,0,18
,Maharashtra,Pune,410501,6,77
,Maharashtra,Pune,410505,6,48
,Maharashtra,Pune,410513,0,24
,Maharashtra,Pune,411017,6,55
,Maharashtra,Pune,411019,2,32
,Maharashtra,Pune,411040,1,16
,Maharashtra,Pune,411043,2,29
,Maharashtra,Pune,411058,1,17
,Maharashtra,Pune,411068,0,3
,Maharashtra,Pune,412103,2,9
,Maharashtra,Pune,412112,0,9
,Maharashtra,Pune,412114,1,21
,Maharashtra,Pune,412201,0,14
,Maharashtra,Pune,412204,1,6
,Maharashtra,Pune,412214,3,28
,Maharashtra,Pune,412218,3,14
,Maharashtra,Pune,412311,0,9
,Maharashtra,Pune,412412,0,18
,Maharashtra,Pune,413104,1,33
,Maharashtra,Pune,413802,0,7
,Maharashtra,Pune,410512,0,10
,Maharashtra,Pune,410515,1,5
,Maharashtra,Pune,411002,0,51
,Maharashtra,Pune,411004,0,11
,Maharashtra,Pune,411005,1,19
,Maharashtra,Pune,411008,1,0
,Maharashtra,Pune,411033,6,107
,Maharashtra,Pune,411048,7,64
,Maharashtra,Pune,411057,3,51
,Maharashtra,Pune,411062,6,42
,Maharashtra,Pune,411068,0,7
,Maharashtra,Pune,411071,0,1
,Maharashtra,Pune,412114,1,26
,Maharashtra,Pune,412115,3,37
,Maharashtra,Pune,412216,1,27
,Maharashtra,Pune,412301,0,8
,Maharashtra,Pune,412305,0,9
,Maharashtra,Pune,412404,3,17
,Maharashtra,Pune,412411,0,16
,Maharashtra,Pune,413103,3,26
,Maharashtra,Pune,413115,0,11
,Maharashtra,Pune,413211,1,1
2025-12-12,Maharashtra,Pune,410302,0,3
2025-12-12,Maharashtra,Pune,410401,1,14
2025-12-12,Maharashtra,Pune,410502,1,49
2025-12-12,Maharashtra,Pune,410503,0,22
2025-12-12,Maharashtra,Pune,410507,2,23
2025-12-12,Maharashtra,Pune,411003,1,16
2025-12-12,Maharashtra,Pune,411008,0,3
2025-12-12,Maharashtra,Pune,411009,2,25
2025-12-12,Maharashtra,Pune,411018,2,21
2025-12-12,Maharashtra,Pune,411020,0,14
2025-12-12,Maharashtra,Pune,411021,5,37
2025-12-12,Maharashtra,Pune,411024,0,9
